date,close
2021-03-27,184.06
2021-03-28,184.24
2021-03-29,193.73
2021-03-30,195.74
2021-03-31,196.7
2021-04-01,202.86
2021-04-02,211.46
2021-04-03,195.23
2021-04-04,202.21
2021-04-05,221.48
2021-04-06,237.04
2021-04-07,219.05
2021-04-08,226.11
2021-04-09,221.12
2021-04-10,256.34
2021-04-11,252.31
2021-04-12,244.42
2021-04-13,267.59
2021-04-14,278.86
2021-04-15,285.63
2021-04-16,308.43
2021-04-17,300.86
2021-04-18,273.36
2021-04-19,261.38
2021-04-20,260.68
2021-04-21,257.69
2021-04-22,252.5
2021-04-23,241.31
2021-04-24,224.75
2021-04-25,223.88
2021-04-26,247.42
2021-04-27,259.77
2021-04-28,258.51
2021-04-29,255.31
2021-04-30,271.13
2021-05-01,276.78
2021-05-02,268.88
2021-05-03,294.87
2021-05-04,305.23
2021-05-05,356.04
2021-05-06,354.67
2021-05-07,344.89
2021-05-08,347.1
2021-05-09,387.8
2021-05-10,358.89
2021-05-11,377.6
2021-05-12,310.4
2021-05-13,317.95
2021-05-14,326.23
2021-05-15,300.3
2021-05-16,295.89
2021-05-17,281.53
2021-05-18,293.98
2021-05-19,185.93
2021-05-20,210.74
2021-05-21,179.97
2021-05-22,169.32
2021-05-23,142.39
2021-05-24,185.32
2021-05-25,183.76
2021-05-26,198.91
2021-05-27,194.32
2021-05-28,177.33
2021-05-29,164.01
2021-05-30,170.51
2021-05-31,187.97
2021-06-01,182.99
2021-06-02,187.14
2021-06-03,193.5
2021-06-04,178.44
2021-06-05,172.94
2021-06-06,176.41
2021-06-07,161.95
2021-06-08,160.63
2021-06-09,172.56
2021-06-10,168.16
2021-06-11,162.83
2021-06-12,161.8
2021-06-13,170.85
2021-06-14,179.89
2021-06-15,175.15
2021-06-16,166.57
2021-06-17,167.08
2021-06-18,156.34
2021-06-19,152.49
2021-06-20,154.88
2021-06-21,124.46
2021-06-22,119.64
2021-06-23,129.1
2021-06-24,134.58
2021-06-25,125.0
2021-06-26,126.89
2021-06-27,132.6
2021-06-28,137.69
2021-06-29,144.2
2021-06-30,144.26
2021-07-01,137.02
2021-07-02,136.85
2021-07-03,140.17
2021-07-04,144.95
2021-07-05,137.71
2021-07-06,138.87
2021-07-07,137.41
2021-07-08,132.15
2021-07-09,134.58
2021-07-10,133.99
2021-07-11,134.28
2021-07-12,133.38
2021-07-13,131.44
2021-07-14,131.07
2021-07-15,125.86
2021-07-16,120.65
2021-07-17,119.95
2021-07-18,119.17
2021-07-19,113.13
2021-07-20,107.29
2021-07-21,117.74
2021-07-22,120.67
2021-07-23,124.24
2021-07-24,125.99
2021-07-25,127.68
2021-07-26,131.06
2021-07-27,134.74
2021-07-28,140.42
2021-07-29,141.44
2021-07-30,145.51
2021-07-31,144.37
2021-08-01,140.31
2021-08-02,141.35
2021-08-03,138.49
2021-08-04,142.57
2021-08-05,143.53
2021-08-06,147.95
2021-08-07,155.92
2021-08-08,149.69
2021-08-09,166.31
2021-08-10,165.38
2021-08-11,170.6
2021-08-12,165.38
2021-08-13,183.31
2021-08-14,182.76
2021-08-15,184.6
2021-08-16,177.93
2021-08-17,168.61
2021-08-18,166.65
2021-08-19,175.59
2021-08-20,183.59
2021-08-21,179.63
2021-08-22,185.91
2021-08-23,187.01
2021-08-24,173.42
2021-08-25,177.75
2021-08-26,167.7
2021-08-27,176.2
2021-08-28,175.6
2021-08-29,174.3
2021-08-30,167.3
2021-08-31,171.5
2021-09-01,180.9
2021-09-02,183.3
2021-09-03,212.9
2021-09-04,211.9
2021-09-05,232.2
2021-09-06,219.4
2021-09-07,178.5
2021-09-08,179.7
2021-09-09,180.5
2021-09-10,174.1
2021-09-11,178.6
2021-09-12,183.0
2021-09-13,179.4
2021-09-14,183.1
2021-09-15,189.0
2021-09-16,185.2
2021-09-17,180.0
2021-09-18,181.4
2021-09-19,175.6
2021-09-20,157.2
2021-09-21,148.5
2021-09-22,161.4
2021-09-23,163.9
2021-09-24,152.1
2021-09-25,151.0
2021-09-26,150.7
2021-09-27,145.0
2021-09-28,140.6
2021-09-29,144.7
2021-09-30,153.3
2021-10-01,166.2
2021-10-02,168.9
2021-10-03,170.5
2021-10-04,167.5
2021-10-05,173.8
2021-10-06,178.5
2021-10-07,178.6
2021-10-08,175.9
2021-10-09,179.9
2021-10-10,174.8
2021-10-11,179.1
2021-10-12,172.6
2021-10-13,177.6
2021-10-14,181.3
2021-10-15,189.6
2021-10-16,186.0
2021-10-17,183.7
2021-10-18,185.6
2021-10-19,188.8
2021-10-20,207.3
2021-10-21,196.8
2021-10-22,191.0
2021-10-23,196.3
2021-10-24,190.4
2021-10-25,195.5
2021-10-26,197.6
2021-10-27,179.3
2021-10-28,189.8
2021-10-29,196.7
2021-10-30,190.2
2021-10-31,191.9
2021-11-01,197.6
2021-11-02,200.9
2021-11-03,207.3
2021-11-04,202.6
2021-11-05,198.9
2021-11-06,197.6
2021-11-07,202.0
2021-11-08,229.0
2021-11-09,262.0
2021-11-10,260.4
2021-11-11,262.3
2021-11-12,251.2
2021-11-13,257.7
2021-11-14,279.3
2021-11-15,263.0
2021-11-16,230.2
2021-11-17,229.6
2021-11-18,204.2
2021-11-19,217.9
2021-11-20,226.8
2021-11-21,221.1
2021-11-22,209.1
2021-11-23,216.2
2021-11-24,212.2
2021-11-25,222.9
2021-11-26,195.7
2021-11-27,195.1
2021-11-28,199.5
2021-11-29,205.5
2021-11-30,207.8
2021-12-01,208.8
2021-12-02,203.5
2021-12-03,188.0
2021-12-04,162.7
2021-12-05,156.3
2021-12-06,161.3
2021-12-07,161.8
2021-12-08,165.1
2021-12-09,151.3
2021-12-10,148.3
2021-12-11,158.0
2021-12-12,159.0
2021-12-13,144.6
2021-12-14,150.4
2021-12-15,153.6
2021-12-16,148.9
2021-12-17,144.1
2021-12-18,148.6
2021-12-19,153.2
2021-12-20,152.6
2021-12-21,154.7
2021-12-22,155.4
2021-12-23,163.6
2021-12-24,161.2
2021-12-25,157.8
2021-12-26,155.7
2021-12-27,155.9
2021-12-28,145.7
2021-12-29,145.5
2021-12-30,148.0
2021-12-31,146.3
2022-01-01,150.8
2022-01-02,151.2
2022-01-03,148.5
2022-01-04,146.5
2022-01-05,135.4
2022-01-06,135.9
2022-01-07,131.4
2022-01-08,129.4
2022-01-09,130.9
2022-01-10,126.5
2022-01-11,131.6
2022-01-12,141.9
2022-01-13,136.7
2022-01-14,144.7
2022-01-15,147.7
2022-01-16,146.4
2022-01-17,151.2
2022-01-18,141.5
2022-01-19,136.2
2022-01-20,129.7
2022-01-21,114.5
2022-01-22,108.4
2022-01-23,112.3
2022-01-24,109.5
2022-01-25,107.8
2022-01-26,106.9
2022-01-27,106.9
2022-01-28,109.4
2022-01-29,110.8
2022-01-30,108.6
2022-01-31,109.5
2022-02-01,115.0
2022-02-02,108.3
2022-02-03,111.0
2022-02-04,121.3
2022-02-05,121.7
2022-02-06,127.6
2022-02-07,137.4
2022-02-08,133.7
2022-02-09,140.1
2022-02-10,134.6
2022-02-11,125.6
2022-02-12,126.7
2022-02-13,125.6
2022-02-14,124.6
2022-02-15,131.5
2022-02-16,127.7
2022-02-17,116.3
2022-02-18,114.9
2022-02-19,115.5
2022-02-20,110.6
2022-02-21,102.8
2022-02-22,107.4
2022-02-23,105.4
2022-02-24,104.1
2022-02-25,109.2
2022-02-26,108.2
2022-02-27,102.9
2022-02-28,113.7
2022-03-01,112.5
2022-03-02,110.3
2022-03-03,111.7
2022-03-04,101.0
2022-03-05,104.9
2022-03-06,101.1
2022-03-07,98.4
2022-03-08,100.7
2022-03-09,106.9
2022-03-10,102.5
2022-03-11,104.6
2022-03-12,105.6
2022-03-13,101.7
2022-03-14,105.6
2022-03-15,106.8
2022-03-16,111.4
2022-03-17,110.2
2022-03-18,111.9
2022-03-19,116.8
2022-03-20,114.9
2022-03-21,116.0
2022-03-22,122.7
2022-03-23,122.4
2022-03-24,126.5
2022-03-25,123.9
2022-03-26,124.8
2022-03-27,129.7
2022-03-28,127.6
2022-03-29,130.1
2022-03-30,131.1
2022-03-31,123.8
2022-04-01,124.8
2022-04-02,124.8
2022-04-03,128.7
2022-04-04,124.8
2022-04-05,122.7
